1,&,000-001,&,基隆端-基隆交,&,Keelung End-Keelung Interchange,&,KL End.-KL Int.,\\,KL End.-KL Int.(001),KL End.-KL Int.(000-001),,基隆端-基隆交(000-001)
106,&,180-181,&,台中交-南屯交(入),&,Taichung Interchange-Nantun Interchange(in),&,Taichung Int.-NC Int.(in),\\,Taichung Int.-NC Int.(in)(106),Taichung Int.-NC Int.(in)(180-181),,台中交-南屯交(入)(180-181)
107,&,181-182,&,南屯交-王田交(出),&,Nantun Interchange-Wangtian Interchange(out),&,NC Int.-WT Int.(out),\\,NC Int.-WT Int.(out)(107),NC Int.-WT Int.(out)(181-182),,南屯交-王田交(出)(181-182)
108,&,182-188,&,南屯交-王田交,&,Nantun Interchange-Wangtian Interchange,&,NC Int.-WT Int.,\\,NC Int.-WT Int.(108),NC Int.-WT Int.(182-188),,南屯交-王田交(182-188)
109,&,188-189,&,南屯交-王田交(入),&,Nantun Interchange-Wangtian Interchange(in),&,NC Int.-WT Int.(in),\\,NC Int.-WT Int.(in)(109),NC Int.-WT Int.(in)(188-189),,南屯交-王田交(入)(188-189)
110,&,189-190,&,王田交-彰化系統(出),&,Wangtian Interchange-Changhua Junction(out),&,WT Int.-CH Jun.(out),\\,WT Int.-CH Jun.(out)(110),WT Int.-CH Jun.(out)(189-190),,王田交-彰化系統(出)(189-190)
111,&,190-191,&,王田交-彰化系統,&,Wangtian Interchange-Changhua Junction,&,WT Int.-CH Jun.,\\,WT Int.-CH Jun.(111),WT Int.-CH Jun.(190-191),,王田交-彰化系統(190-191)
112,&,191-192,&,王田交-彰化系統(入),&,Wangtian Interchange-Changhua Junction(in),&,WT Int.-CH Jun.(in),\\,WT Int.-CH Jun.(in)(112),WT Int.-CH Jun.(in)(191-192),,王田交-彰化系統(入)(191-192)
113,&,192-193,&,彰化系統-彰化交 (出),&,Changhua Junction-Changhua Interchange(out),&,CH Jun.-CH Int.(out),\\,CH Jun.-CH Int.(out)(113),CH Jun.-CH Int.(out)(192-193),,彰化系統-彰化交 (出)(192-193)
114,&,193-197,&,彰化系統-彰化交 ,&,Changhua Junction-Changhua Interchange,&,CH Jun.-CH Int.,\\,CH Jun.-CH Int.(114),CH Jun.-CH Int.(193-197),,彰化系統-彰化交 (193-197)
115,&,197-198,&,彰化系統-彰化交 (入),&,Changhua Junction-Changhua Interchange(in),&,CH Jun.-CH Int.(in),\\,CH Jun.-CH Int.(in)(115),CH Jun.-CH Int.(in)(197-198),,彰化系統-彰化交 (入)(197-198)
116,&,198-199,&,彰化交 -埔鹽系統(出),&,Changhua Interchange-Puyan Junction(out),&,CH Int.-PY Jun.(out),\\,CH Int.-PY Jun.(out)(116),CH Int.-PY Jun.(out)(198-199),,彰化交 -埔鹽系統(出)(198-199)
117,&,199-206,&,彰化交 -埔鹽系統,&,Changhua Interchange-Puyan Junction,&,CH Int.-PY Jun.,\\,CH Int.-PY Jun.(117),CH Int.-PY Jun.(199-206),,彰化交 -埔鹽系統(199-206)
118,&,206-207,&,彰化交 -埔鹽系統(入),&,Changhua Interchange-Puyan Junction(in),&,CH Int.-PY Jun.(in),\\,CH Int.-PY Jun.(in)(118),CH Int.-PY Jun.(in)(206-207),,彰化交 -埔鹽系統(入)(206-207)
119,&,207-208,&,埔鹽系統-員林交(出),&,Puyan Junction-Yuanlin Interchange(out),&,PY Jun.-YaL Int.(out),\\,PY Jun.-YaL Int.(out)(119),PY Jun.-YaL Int.(out)(207-208),,埔鹽系統-員林交(出)(207-208)
120,&,208-210,&,埔鹽系統-員林交,&,Puyan Junction-Yuanlin Interchange,&,PY Jun.-YaL Int.,\\,PY Jun.-YaL Int.(120),PY Jun.-YaL Int.(208-210),,埔鹽系統-員林交(208-210)
121,&,210-211,&,埔鹽系統-員林交(入),&,Puyan Junction-Yuanlin Interchange(in),&,PY Jun.-YaL Int.(in),\\,PY Jun.-YaL Int.(in)(121),PY Jun.-YaL Int.(in)(210-211),,埔鹽系統-員林交(入)(210-211)
122,&,211-212,&,員林交-北斗交(出),&,Yuanlin Interchange-Beidou Interchange(out),&,YaL Int.-BeD Int.(out),\\,YaL Int.-BeD Int.(out)(122),YaL Int.-BeD Int.(out)(211-212),,員林交-北斗交(出)(211-212)
123,&,212-219,&,員林交-北斗交,&,Yuanlin Interchange-Beidou Interchange,&,YaL Int.-BeD Int.,\\,YaL Int.-BeD Int.(123),YaL Int.-BeD Int.(212-219),,員林交-北斗交(212-219)
124,&,219-220,&,員林交-北斗交(入),&,Yuanlin Interchange-Beidou Interchange(in),&,YaL Int.-BeD Int.(in),\\,YaL Int.-BeD Int.(in)(124),YaL Int.-BeD Int.(in)(219-220),,員林交-北斗交(入)(219-220)
125,&,220-221,&,北斗交-西螺服務區(出),&,Beidou Interchange-Xiluo Service Area(out),&,BeD Int.-XL S. A.(out),\\,BeD Int.-XL S. A.(out)(125),BeD Int.-XL S. A.(out)(220-221),,北斗交-西螺服務區(出)(220-221)
126,&,221-228,&,北斗交-西螺服務區,&,Beidou Interchange-Xiluo Service Area,&,BeD Int.-XL S. A.,\\,BeD Int.-XL S. A.(126),BeD Int.-XL S. A.(221-228),,北斗交-西螺服務區(221-228)
127,&,228-229,&,北斗交-西螺服務區(入),&,Beidou Interchange-Xiluo Service Area(in),&,BeD Int.-XL S. A.(in),\\,BeD Int.-XL S. A.(in)(127),BeD Int.-XL S. A.(in)(228-229),,北斗交-西螺服務區(入)(228-229)
128,&,229-230,&,西螺服務區-西螺交,&,Xiluo Service Area-Xiluo Interchange,&,XL S. A.-XL Int.,\\,XL S. A.-XL Int.(128),XL S. A.-XL Int.(229-230),,西螺服務區-西螺交(229-230)
129,&,230-231,&,西螺交-虎尾交(出),&,Xiluo Interchange-Huwei Interchange(out),&,XL Int.-HW Int.(out),\\,XL Int.-HW Int.(out)(129),XL Int.-HW Int.(out)(230-231),,西螺交-虎尾交(出)(230-231)
130,&,231-234,&,西螺交-虎尾交,&,Xiluo Interchange-Huwei Interchange,&,XL Int.-HW Int.,\\,XL Int.-HW Int.(130),XL Int.-HW Int.(231-234),,西螺交-虎尾交(231-234)
131,&,234-235,&,西螺交-虎尾交(入),&,Xiluo Interchange-Huwei Interchange(in),&,XL Int.-HW Int.(in),\\,XL Int.-HW Int.(in)(131),XL Int.-HW Int.(in)(234-235),,西螺交-虎尾交(入)(234-235)
132,&,235-236,&,虎尾交-斗南交(出),&,Huwei Interchange-Dounan Interchange(out),&,HW Int.-DN Int.(out),\\,HW Int.-DN Int.(out)(132),HW Int.-DN Int.(out)(235-236),,虎尾交-斗南交(出)(235-236)
133,&,236-239,&,虎尾交-斗南交,&,Huwei Interchange-Dounan Interchange,&,HW Int.-DN Int.,\\,HW Int.-DN Int.(133),HW Int.-DN Int.(236-239),,虎尾交-斗南交(236-239)
134,&,239-240,&,虎尾交-斗南交(入),&,Huwei Interchange-Dounan Interchange(in),&,HW Int.-DN Int.(in),\\,HW Int.-DN Int.(in)(134),HW Int.-DN Int.(in)(239-240),,虎尾交-斗南交(入)(239-240)
135,&,240-241,&,斗南交-雲林系統(出),&,Dounan Interchange-Yunlin Junction(out),&,DN Int.-YL Jun.(out),\\,DN Int.-YL Jun.(out)(135),DN Int.-YL Jun.(out)(240-241),,斗南交-雲林系統(出)(240-241)
136,&,241-242,&,斗南交-雲林系統,&,Dounan Interchange-Yunlin Junction,&,DN Int.-YL Jun.,\\,DN Int.-YL Jun.(136),DN Int.-YL Jun.(241-242),,斗南交-雲林系統(241-242)
137,&,242-243,&,斗南交-雲林系統(入),&,Dounan Interchange-Yunlin Junction(in),&,DN Int.-YL Jun.(in),\\,DN Int.-YL Jun.(in)(137),DN Int.-YL Jun.(in)(242-243),,斗南交-雲林系統(入)(242-243)
138,&,243-244,&,雲林系統 -大林交(出),&,Yunlin Junction-Dalin Interchange(out),&,YL Jun.-DL Int.(out),\\,YL Jun.-DL Int.(out)(138),YL Jun.-DL Int.(out)(243-244),,雲林系統 -大林交(出)(243-244)
139,&,244-249,&,雲林系統 -大林交,&,Yunlin Junction-Dalin Interchange,&,YL Jun.-DL Int.,\\,YL Jun.-DL Int.(139),YL Jun.-DL Int.(244-249),,雲林系統 -大林交(244-249)
140,&,249-250,&,雲林系統 -大林交(入),&,Yunlin Junction-Dalin Interchange(in),&,YL Jun.-DL Int.(in),\\,YL Jun.-DL Int.(in)(140),YL Jun.-DL Int.(in)(249-250),,雲林系統 -大林交(入)(249-250)
141,&,250-251,&,大林交 -民雄交 (出),&,Dalin Interchange-Minxiong Interchange(out),&,DL Int.-MX Int.(out),\\,DL Int.-MX Int.(out)(141),DL Int.-MX Int.(out)(250-251),,大林交 -民雄交 (出)(250-251)
142,&,251-256,&,大林交 -民雄交 ,&,Dalin Interchange-Minxiong Interchange,&,DL Int.-MX Int.,\\,DL Int.-MX Int.(142),DL Int.-MX Int.(251-256),,大林交 -民雄交 (251-256)
143,&,256-257,&,大林交 -民雄交 (入),&,Dalin Interchange-Minxiong Interchange(in),&,DL Int.-MX Int.(in),\\,DL Int.-MX Int.(in)(143),DL Int.-MX Int.(in)(256-257),,大林交 -民雄交 (入)(256-257)
144,&,257-258,&,民雄交 -嘉義交 (出),&,Minxiong Interchange-Jiayi Interchange(out),&,MX Int.-JY Int.(out),\\,MX Int.-JY Int.(out)(144),MX Int.-JY Int.(out)(257-258),,民雄交 -嘉義交 (出)(257-258)
145,&,258-263,&,民雄交 -嘉義交 ,&,Minxiong Interchange-Jiayi Interchange,&,MX Int.-JY Int.,\\,MX Int.-JY Int.(145),MX Int.-JY Int.(258-263),,民雄交 -嘉義交 (258-263)
146,&,263-264,&,民雄交 -嘉義交 (入),&,Minxiong Interchange-Jiayi Interchange(in),&,MX Int.-JY Int.(in),\\,MX Int.-JY Int.(in)(146),MX Int.-JY Int.(in)(263-264),,民雄交 -嘉義交 (入)(263-264)
147,&,264-265,&,嘉義交 -水上交(出),&,Jiayi Interchange-Shuishang Interchange(out),&,JY Int.-SS Int.(out),\\,JY Int.-SS Int.(out)(147),JY Int.-SS Int.(out)(264-265),,嘉義交 -水上交(出)(264-265)
148,&,265-269,&,嘉義交 -水上交(入),&,Jiayi Interchange-Shuishang Interchange(in),&,JY Int.-SS Int.(in),\\,JY Int.-SS Int.(in)(148),JY Int.-SS Int.(in)(265-269),,嘉義交 -水上交(入)(265-269)
149,&,269-270,&,嘉義交 -水上交 ,&,Jiayi Interchange-Shuishang Interchange,&,JY Int.-SS Int.,\\,JY Int.-SS Int.(149),JY Int.-SS Int.(269-270),,嘉義交 -水上交 (269-270)
150,&,270-271,&,水上交 -嘉義系統(出),&,Shuishang Interchange-Jiayi Junction(out),&,SS Int.-JY Jun.(out),\\,SS Int.-JY Jun.(out)(150),SS Int.-JY Jun.(out)(270-271),,水上交 -嘉義系統(出)(270-271)
151,&,271-272,&,水上交 -嘉義系統(入),&,Shuishang Interchange-Jiayi Junction(in),&,SS Int.-JY Jun.(in),\\,SS Int.-JY Jun.(in)(151),SS Int.-JY Jun.(in)(271-272),,水上交 -嘉義系統(入)(271-272)
152,&,272-273,&,嘉義系統 -新營服務區 (出),&,Jiayi Junction-Xinying Service Area(out),&,JY Jun.-XiY S. A.(out),\\,JY Jun.-XiY S. A.(out)(152),JY Jun.-XiY S. A.(out)(272-273),,嘉義系統 -新營服務區 (出)(272-273)
153,&,273-283,&,嘉義系統 -新營服務區 ,&,Jiayi Junction-Xinying Service Area,&,JY Jun.-XiY S. A.,\\,JY Jun.-XiY S. A.(153),JY Jun.-XiY S. A.(273-283),,嘉義系統 -新營服務區 (273-283)
154,&,283-284,&,嘉義系統 -新營服務區 (入),&,Jiayi Junction-Xinying Service Area(in),&,JY Jun.-XiY S. A.(in),\\,JY Jun.-XiY S. A.(in)(154),JY Jun.-XiY S. A.(in)(283-284),,嘉義系統 -新營服務區 (入)(283-284)
155,&,284-285,&,新營服務區 -新營交(出),&,Xinying Service Area-Xinying Interchange(out),&,XiY S. A.-XiY Int.(out),\\,XiY S. A.-XiY Int.(out)(155),XiY S. A.-XiY Int.(out)(284-285),,新營服務區 -新營交(出)(284-285)
156,&,285-287,&,新營服務區 -新營交,&,Xinying Service Area-Xinying Interchange,&,XiY S. A.-XiY Int.,\\,XiY S. A.-XiY Int.(156),XiY S. A.-XiY Int.(285-287),,新營服務區 -新營交(285-287)
157,&,287-288,&,新營服務區 -新營交(入),&,Xinying Service Area-Xinying Interchange(in),&,XiY S. A.-XiY Int.(in),\\,XiY S. A.-XiY Int.(in)(157),XiY S. A.-XiY Int.(in)(287-288),,新營服務區 -新營交(入)(287-288)
158,&,288-289,&,新營交 -下營系統(出),&,Xinying Interchange-Xiaying Junction(out),&,XiY Int.-XaY Jun.(out),\\,XiY Int.-XaY Jun.(out)(158),XiY Int.-XaY Jun.(out)(288-289),,新營交 -下營系統(出)(288-289)
159,&,289-298,&,新營交 -下營系統,&,Xinying Interchange-Xiaying Junction,&,XiY Int.-XaY Jun.,\\,XiY Int.-XaY Jun.(159),XiY Int.-XaY Jun.(289-298),,新營交 -下營系統(289-298)
160,&,298-299,&,新營交 -下營系統(入),&,Xinying Interchange-Xiaying Junction(in),&,XiY Int.-XaY Jun.(in),\\,XiY Int.-XaY Jun.(in)(160),XiY Int.-XaY Jun.(in)(298-299),,新營交 -下營系統(入)(298-299)
161,&,299-300,&,下營系統 -麻豆交(出),&,Xiaying Junction-Madou Interchange(out),&,XaY Jun.-MD Int.(out),\\,XaY Jun.-MD Int.(out)(161),XaY Jun.-MD Int.(out)(299-300),,下營系統 -麻豆交(出)(299-300)
162,&,300-302,&,下營系統 -麻豆交,&,Xiaying Junction-Madou Interchange,&,XaY Jun.-MD Int.,\\,XaY Jun.-MD Int.(162),XaY Jun.-MD Int.(300-302),,下營系統 -麻豆交(300-302)
163,&,302-303,&,下營系統 -麻豆交(入),&,Xiaying Junction-Madou Interchange(in),&,XaY Jun.-MD Int.(in),\\,XaY Jun.-MD Int.(in)(163),XaY Jun.-MD Int.(in)(302-303),,下營系統 -麻豆交(入)(302-303)
164,&,303-304,&,麻豆交 -安定交(出),&,Madou Interchange-Anding Interchange(out),&,MD Int.-AD Int.(out),\\,MD Int.-AD Int.(out)(164),MD Int.-AD Int.(out)(303-304),,麻豆交 -安定交(出)(303-304)
165,&,304-310,&,麻豆交 -安定交(入),&,Madou Interchange-Anding Interchange(in),&,MD Int.-AD Int.(in),\\,MD Int.-AD Int.(in)(165),MD Int.-AD Int.(in)(304-310),,麻豆交 -安定交(入)(304-310)
166,&,310-311,&,麻豆交 -安定交 ,&,Madou Interchange-Anding Interchange,&,MD Int.-AD Int.,\\,MD Int.-AD Int.(166),MD Int.-AD Int.(310-311),,麻豆交 -安定交 (310-311)
167,&,311-312,&,安定交 -台南系統(出),&,Anding Interchange-Tainan Junction(out),&,AD Int.-TN Jun.(out),\\,AD Int.-TN Jun.(out)(167),AD Int.-TN Jun.(out)(311-312),,安定交 -台南系統(出)(311-312)
168,&,312-314,&,安定交 -台南系統,&,Anding Interchange-Tainan Junction,&,AD Int.-TN Jun.,\\,AD Int.-TN Jun.(168),AD Int.-TN Jun.(312-314),,安定交 -台南系統(312-314)
169,&,314-315,&,安定交 -台南系統(入),&,Anding Interchange-Tainan Junction(in),&,AD Int.-TN Jun.(in),\\,AD Int.-TN Jun.(in)(169),AD Int.-TN Jun.(in)(314-315),,安定交 -台南系統(入)(314-315)
170,&,315-316,&,台南系統-永康交 (出),&,Tainan Junction-Yongkang Interchange(out),&,TN Jun.-YK Int.(out),\\,TN Jun.-YK Int.(out)(170),TN Jun.-YK Int.(out)(315-316),,台南系統-永康交 (出)(315-316)
171,&,316-318,&,台南系統-永康交 ,&,Tainan Junction-Yongkang Interchange,&,TN Jun.-YK Int.,\\,TN Jun.-YK Int.(171),TN Jun.-YK Int.(316-318),,台南系統-永康交 (316-318)
172,&,318-319,&,台南系統-永康交 (入),&,Tainan Junction-Yongkang Interchange(in),&,TN Jun.-YK Int.(in),\\,TN Jun.-YK Int.(in)(172),TN Jun.-YK Int.(in)(318-319),,台南系統-永康交 (入)(318-319)
173,&,319-320,&,永康交 -大灣交 (出),&,Yongkang Interchange-Dawan Interchange(out),&,YK Int.-DW Int.(out),\\,YK Int.-DW Int.(out)(173),YK Int.-DW Int.(out)(319-320),,永康交 -大灣交 (出)(319-320)
174,&,320-323,&,永康交 -大灣交 (入),&,Yongkang Interchange-Dawan Interchange(in),&,YK Int.-DW Int.(in),\\,YK Int.-DW Int.(in)(174),YK Int.-DW Int.(in)(320-323),,永康交 -大灣交 (入)(320-323)
175,&,323-324,&,永康交 -大灣交  ,&,Yongkang Interchange-Dawan Interchange,&,YK Int.-DW Int.,\\,YK Int.-DW Int.(175),YK Int.-DW Int.(323-324),,永康交 -大灣交  (323-324)
176,&,324-325,&,大灣交 -台南交(出),&,Dawan Interchange-Tainan Interchange(out),&,DW Int.-TN Int.(out),\\,DW Int.-TN Int.(out)(176),DW Int.-TN Int.(out)(324-325),,大灣交 -台南交(出)(324-325)
177,&,325-326,&,大灣交 -台南交,&,Dawan Interchange-Tainan Interchange,&,DW Int.-TN Int.,\\,DW Int.-TN Int.(177),DW Int.-TN Int.(325-326),,大灣交 -台南交(325-326)
178,&,326-327,&,大灣交 -台南交(入),&,Dawan Interchange-Tainan Interchange(in),&,DW Int.-TN Int.(in),\\,DW Int.-TN Int.(in)(178),DW Int.-TN Int.(in)(326-327),,大灣交 -台南交(入)(326-327)
179,&,327-328,&,台南交-仁德系統(出),&,Tainan Interchange-Rende Junction(out),&,TN Int.-RD Jun.(out),\\,TN Int.-RD Jun.(out)(179),TN Int.-RD Jun.(out)(327-328),,台南交-仁德系統(出)(327-328)
180,&,328-329,&,台南交-仁德系統,&,Tainan Interchange-Rende Junction,&,TN Int.-RD Jun.,\\,TN Int.-RD Jun.(180),TN Int.-RD Jun.(328-329),,台南交-仁德系統(328-329)
181,&,329-330,&,台南交-仁德系統(入),&,Tainan Interchange-Rende Junction(in),&,TN Int.-RD Jun.(in),\\,TN Int.-RD Jun.(in)(181),TN Int.-RD Jun.(in)(329-330),,台南交-仁德系統(入)(329-330)
182,&,330-331,&,仁德系統 -仁德服務區 (出),&,Rende Junction-Rende Service Area(out),&,RD Jun.-RD S. A.(out),\\,RD Jun.-RD S. A.(out)(182),RD Jun.-RD S. A.(out)(330-331),,仁德系統 -仁德服務區 (出)(330-331)
183,&,331-334,&,仁德系統 -仁德服務區 ,&,Rende Junction-Rende Service Area,&,RD Jun.-RD S. A.,\\,RD Jun.-RD S. A.(183),RD Jun.-RD S. A.(331-334),,仁德系統 -仁德服務區 (331-334)
184,&,334-335,&,仁德系統 -仁德服務區 (入),&,Rende Junction-Rende Service Area(in),&,RD Jun.-RD S. A.(in),\\,RD Jun.-RD S. A.(in)(184),RD Jun.-RD S. A.(in)(334-335),,仁德系統 -仁德服務區 (入)(334-335)
185,&,335-336,&,仁德服務區 -路竹交(出),&,Rende Service Area-Luzhu Interchange(out),&,RD S. A.-LZ Int.(out),\\,RD S. A.-LZ Int.(out)(185),RD S. A.-LZ Int.(out)(335-336),,仁德服務區 -路竹交(出)(335-336)
186,&,336-337,&,仁德服務區 -路竹交,&,Rende Service Area-Luzhu Interchange,&,RD S. A.-LZ Int.,\\,RD S. A.-LZ Int.(186),RD S. A.-LZ Int.(336-337),,仁德服務區 -路竹交(336-337)
187,&,337-338,&,仁德服務區 -路竹交(入),&,Rende Service Area-Luzhu Interchange(in),&,RD S. A.-LZ Int.(in),\\,RD S. A.-LZ Int.(in)(187),RD S. A.-LZ Int.(in)(337-338),,仁德服務區 -路竹交(入)(337-338)
188,&,338-339,&,路竹交 -高科交(出),&,Luzhu Interchange-Kaohsiung Science Park Interchange(out),&,LZ Int.-KHs S.P. Int.(out),\\,LZ Int.-KHs S.P. Int.(out)(188),LZ Int.-KHs S.P. Int.(out)(338-339),,路竹交 -高科交(出)(338-339)
189,&,339-341,&,路竹交 -高科交,&,Luzhu Interchange-Kaohsiung Science Park Interchange,&,LZ Int.-KHs S.P. Int.,\\,LZ Int.-KHs S.P. Int.(189),LZ Int.-KHs S.P. Int.(339-341),,路竹交 -高科交(339-341)
190,&,341-342,&,路竹交 -高科交(入),&,Luzhu Interchange-Kaohsiung Science Park Interchange(in),&,LZ Int.-KHs S.P. Int.(in),\\,LZ Int.-KHs S.P. Int.(in)(190),LZ Int.-KHs S.P. Int.(in)(341-342),,路竹交 -高科交(入)(341-342)
191,&,342-343,&,高科交-岡山交(出),&,Kaohsiung Science Park Interchange-Gangshan Interchange(out),&,KHs S.P. Int.-GS Int.(out),\\,KHs S.P. Int.-GS Int.(out)(191),KHs S.P. Int.-GS Int.(out)(342-343),,高科交-岡山交(出)(342-343)
192,&,343-348,&,高科交-岡山交,&,Kaohsiung Science Park Interchange-Gangshan Interchange,&,KHs S.P. Int.-GS Int.,\\,KHs S.P. Int.-GS Int.(192),KHs S.P. Int.-GS Int.(343-348),,高科交-岡山交(343-348)
193,&,348-349,&,高科交-岡山交(入),&,Kaohsiung Science Park Interchange-Gangshan Interchange(in),&,KHs S.P. Int.-GS Int.(in),\\,KHs S.P. Int.-GS Int.(in)(193),KHs S.P. Int.-GS Int.(in)(348-349),,高科交-岡山交(入)(348-349)
194,&,349-350,&,岡山交 -楠梓交(出),&,Gangshan Interchange-Nanzi Interchange(out),&,GS Int.-NZ Int.(out),\\,GS Int.-NZ Int.(out)(194),GS Int.-NZ Int.(out)(349-350),,岡山交 -楠梓交(出)(349-350)
195,&,350-355,&,岡山交 -楠梓交,&,Gangshan Interchange-Nanzi Interchange,&,GS Int.-NZ Int.,\\,GS Int.-NZ Int.(195),GS Int.-NZ Int.(350-355),,岡山交 -楠梓交(350-355)
196,&,355-356,&,岡山交 -楠梓交(入),&,Gangshan Interchange-Nanzi Interchange(in),&,GS Int.-NZ Int.(in),\\,GS Int.-NZ Int.(in)(196),GS Int.-NZ Int.(in)(355-356),,岡山交 -楠梓交(入)(355-356)
197,&,356-357,&,楠梓交 -鼎金系統(出),&,Nanzi Interchange-Dingjin Junction(out),&,NZ Int.-DG Jun.(out),\\,NZ Int.-DG Jun.(out)(197),NZ Int.-DG Jun.(out)(356-357),,楠梓交 -鼎金系統(出)(356-357)
198,&,357-361,&,楠梓交 -鼎金系統,&,Nanzi Interchange-Dingjin Junction,&,NZ Int.-DG Jun.,\\,NZ Int.-DG Jun.(198),NZ Int.-DG Jun.(357-361),,楠梓交 -鼎金系統(357-361)
199,&,361-362,&,楠梓交 -鼎金系統(入),&,Nanzi Interchange-Dingjin Junction(in),&,NZ Int.-DG Jun.(in),\\,NZ Int.-DG Jun.(in)(199),NZ Int.-DG Jun.(in)(361-362),,楠梓交 -鼎金系統(入)(361-362)
200,&,362-363,&,鼎金系統 -高雄交(出),&,Dingjin Junction-Kaohsiung Interchange(out),&,DG Jun.-KHs Int.(out),\\,DG Jun.-KHs Int.(out)(200),DG Jun.-KHs Int.(out)(362-363),,鼎金系統 -高雄交(出)(362-363)
201,&,363-366,&,鼎金系統 -高雄交,&,Dingjin Junction-Kaohsiung Interchange,&,DG Jun.-KHs Int.,\\,DG Jun.-KHs Int.(201),DG Jun.-KHs Int.(363-366),,鼎金系統 -高雄交(363-366)
202,&,366-367,&,鼎金系統 -高雄交(入),&,Dingjin Junction-Kaohsiung Interchange(in),&,DG Jun.-KHs Int.(in),\\,DG Jun.-KHs Int.(in)(202),DG Jun.-KHs Int.(in)(366-367),,鼎金系統 -高雄交(入)(366-367)
203,&,367-368,&,高雄交 -瑞隆路出匝道(出),&,Kaohsiung Interchange-Ruilong Rd. Off-ramp(out),&,KHs Int.-RL Rd. ramp(out),\\,KHs Int.-RL Rd. ramp(out)(203),KHs Int.-RL Rd. ramp(out)(367-368),,高雄交 -瑞隆路出匝道(出)(367-368)
204,&,368-369,&,高雄交 -瑞隆路出匝道(入),&,Kaohsiung Interchange-Ruilong Rd. Off-ramp(in),&,KHs Int.-RL Rd. ramp(in),\\,KHs Int.-RL Rd. ramp(in)(204),KHs Int.-RL Rd. ramp(in)(368-369),,高雄交 -瑞隆路出匝道(入)(368-369)
205,&,369-370,&,瑞隆路出匝道-五甲系統,&,Ruilong Rd. Off-ramp-Wujia Junction,&,RL Rd. ramp-WJ Jun.,\\,RL Rd. ramp-WJ Jun.(205),RL Rd. ramp-WJ Jun.(369-370),,瑞隆路出匝道-五甲系統(369-370)
206,&,370-371,&,五甲系統 -五甲交,&,Wujia Junction-Wujia Interchange,&,WJ Jun.-WJ Int.,\\,WJ Jun.-WJ Int.(206),WJ Jun.-WJ Int.(370-371),,五甲系統 -五甲交(370-371)
207,&,371-372,&,五甲交-高雄端 (小港機場),&,Wujia Interchange-Kaohsiung End(Kaohsiung Airport),&,WJ Int.-KHs End(KHs A.t),\\,WJ Int.-KHs End(KHs A.t)(207),WJ Int.-KHs End(KHs A.t)(371-372),,五甲交-高雄端 (小港機場)(371-372)
208,&,372-373,&,高雄端(小港機場) -高雄端(漁港路) ,&,Kaohsiung End(Kaohsiung Airport)-Kaohsiung End(Yugang Rd.),&,KHs End(KHs A.)-KHs End(YG Rd.),\\,KHs End(KHs A.)-KHs End(YG Rd.)(208),KHs End(KHs A.)-KHs End(YG Rd.)(372-373),,高雄端(小港機場) -高雄端(漁港路) (372-373)
209,&,373-374,&,高雄端(漁港路) -高雄端,&,Kaohsiung End(Yugang Rd.)-Kaohsiung End,&,KHs End(YG Rd.)-KHs End,\\,KHs End(YG Rd.)-KHs End(209),KHs End(YG Rd.)-KHs End(373-374),,高雄端(漁港路) -高雄端(373-374)
